id,query,success,error
820,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select drivers_1.nationality, drivers_1.surname, drivers_1.dob, drivers_1.forename , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.code is not NULL limit 25) UNION (select races_1.name, races_1.name, races_1.date, max( constructor_standings_1.raceid) , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join constructor_standings as constructor_standings_1 on (races_1.raceid = constructor_standings_1.constructorstandingsid ) where races_1.round is not NULL group by constructor_standings_1.date, constructor_standings_1.position limit 10);",NO,"ERREUR:  la colonne « races_1.name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 12 : races_1.name,            ^"
821,"-- meta {""num_joins"":0,""num_aggregates"":3,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select avg( drivers_1.driverid), drivers_1.driverid, sum( drivers_1.driverid), drivers_1.dob, min( drivers_1.driverid), drivers_1.nationality , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.dob is not NULL group by drivers_1.dob, drivers_1.driverid, drivers_1.nationality limit 14) EXCEPT (select avg( qualifying_1.driverid), qualifying_1.raceid, avg( qualifying_1.raceid), qualifying_1.date, count( qualifying_1.driverid), min( qualifying_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.driverid is not NULL limit 7);",NO,"ERREUR:  la colonne « qualifying_1.raceid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 20 : qualifying_1.raceid,            ^"
822,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_1.constructorid, qualifying_1.date, constructors_1.nationality, count( constructors_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 inner join constructors as constructors_1 on (qualifying_1.qualifyid = constructors_1.constructorid ) where constructors_1.constructorref is not NULL group by constructors_1.nationality, qualifying_1.constructorid, qualifying_1.date limit 34) INTERSECT (select results_1.constructorid, max( results_1.date), max( results_1.constructorid), count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.constructorid is not NULL limit 13);",NO,"ERREUR:  la colonne « results_1.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 16 : results_1.constructorid,            ^"
823,"-- meta {""num_joins"":3,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join constructor_results as constructor_results_1 on (results_1.resultid = constructor_results_1.constructorresultsid ) inner join constructor_standings as constructor_standings_1 on (results_1.resultid = constructor_standings_1.constructorstandingsid ) inner join constructor_results as constructor_results_2 on (constructor_standings_1.constructorstandingsid = constructor_results_2.constructorresultsid ) where constructor_standings_1.wins > constructor_standings_1.position limit 14) UNION (select circuits_1.alt , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.lat is not NULL group by circuits_1.circuitref, circuits_1.country, circuits_1.lng, circuits_1.name limit 20);",NO,"ERREUR:  la colonne « circuits_1.alt » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 15 : circuits_1.alt            ^"
824,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select results_1.fastestlap, results_1.raceid, results_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 inner join results as results_1 on (constructors_1.constructorid = results_1.resultid ) where results_1.date is not NULL limit 4;",YES,""
825,"-- meta {""num_joins"":2,""num_aggregates"":5,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select constructors_1.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 inner join qualifying as qualifying_1 on (constructors_1.constructorid = qualifying_1.qualifyid ) where qualifying_1.date >= qualifying_1.date limit 32) INTERSECT (select qualifying_2.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join qualifying as qualifying_2 on (standings_1.driverstandingsid = qualifying_2.qualifyid ) where qualifying_2.constructorid is not NULL group by qualifying_2.constructorid, qualifying_2.date, qualifying_2.driverid, qualifying_2.number, qualifying_2.raceid, standings_1.driverid, standings_1.position limit 9);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
826,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 inner join qualifying as qualifying_2 on (qualifying_1.qualifyid = qualifying_2.qualifyid ) where qualifying_2.position is not NULL limit 16) INTERSECT (select constructors_1.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.constructorref is not NULL group by constructors_1.constructorref limit 31);",NO,"ERREUR:  la colonne « constructors_1.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 11 : constructors_1.constructorid            ^"
827,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select standings_1.wins, standings_1.points, standings_1.position, standings_1.driverid , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.wins is not NULL limit 15;",YES,""
828,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select sum( standings_1.driverstandingsid) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.wins is not NULL limit 39) UNION (select sum( standings_2.position) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_2 where standings_2.date < standings_2.date limit 39);",NO,"ERREUR:  UNION/INTERSECT/EXCEPT n'a pas pu convertir le type provsql.agg_token en numeric"
829,"-- meta {""num_joins"":0,""num_aggregates"":4,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.constructorid, min( constructor_results_1.points), constructor_results_1.constructorresultsid, max( constructor_results_1.raceid), constructor_results_1.points, max( constructor_results_1.date), max( constructor_results_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.raceid is not NULL group by constructor_results_1.constructorid, constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.points, constructor_results_1.raceid limit 15;",YES,""
830,"-- meta {""num_joins"":0,""num_aggregates"":3,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_1.time, count( races_1.name), races_1.name, races_1.date, min( races_1.date), races_1.raceid, max( races_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.time is not NULL group by races_1.date, races_1.name, races_1.raceid, races_1.time limit 26) UNION (select min( qualifying_1.position), count( qualifying_1.qualifyid), min( qualifying_1.date), qualifying_1.date, max( qualifying_1.date), count(*), min( qualifying_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.qualifyid is not NULL limit 25);",NO,"ERREUR:  la colonne « qualifying_1.date » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 25 : qualifying_1.date,            ^"
831,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_results_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.date >= constructor_results_1.date limit 36) EXCEPT (select constructor_results_2.points , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_2 inner join drivers as drivers_1 on (constructor_results_2.constructorresultsid = drivers_1.driverid ) where constructor_results_2.points is not NULL group by constructor_results_2.constructorid, constructor_results_2.date, constructor_results_2.raceid, drivers_1.driverref, drivers_1.nationality limit 2);",NO,"ERREUR:  la colonne « constructor_results_2.points » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 9 : constructor_results_2.points           ^"
832,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_standings_1.date, constructor_standings_1.constructorid, min( constructor_standings_1.points) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorid is not NULL group by constructor_standings_1.constructorid, constructor_standings_1.date limit 42) EXCEPT (select min( standings_1.points), standings_1.wins, sum( standings_1.points) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.wins is not NULL group by standings_1.points, standings_1.raceid, standings_1.wins limit 2);",NO,"ERREUR:  les EXCEPT types timestamp without time zone et double precision ne peuvent pas correspondre LIGNE 13 : min(            ^"
833,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.nationality, constructors_1.constructorref, max( constructors_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.constructorid is not NULL group by constructors_1.constructorref, constructors_1.nationality limit 23) EXCEPT (select min( results_1.date), max( results_1.date), count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.position is not NULL limit 34);",NO,"ERREUR:  les EXCEPT types text et timestamp without time zone ne peuvent pas correspondre LIGNE 13 : min(            ^"
834,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select races_1.round, qualifying_1.date, qualifying_1.driverid, qualifying_1.number , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join qualifying as qualifying_1 on (races_1.raceid = qualifying_1.qualifyid ) where races_1.date > qualifying_1.date limit 2;",YES,""
835,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.position, standings_1.driverstandingsid, standings_1.position, qualifying_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join qualifying as qualifying_1 on (standings_1.driverstandingsid = qualifying_1.qualifyid ) where qualifying_1.number is not NULL limit 37) EXCEPT (select constructor_results_1.raceid, constructor_results_1.constructorid, min( constructor_results_1.points), constructor_results_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 inner join constructor_results as constructor_results_1 on (constructors_1.constructorid = constructor_results_1.constructorresultsid ) where constructors_1.constructorref > constructors_1.name limit 6);",NO,"ERREUR:  la colonne « constructor_results_1.raceid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 14 : constructor_results_1.raceid,            ^"
836,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.points is not NULL limit 22) UNION (select constructor_standings_2.date , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_2 where constructor_standings_2.position is not NULL group by constructor_standings_2.constructorstandingsid, constructor_standings_2.raceid limit 15);",YES,""
837,"-- meta {""num_joins"":2,""num_aggregates"":3,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.driverid, count(*), standings_1.wins, standings_1.position, qualifying_1.date, sum( standings_1.points), races_1.circuitid, races_1.round, qualifying_1.qualifyid, sum( standings_1.points), races_1.year, standings_1.points, qualifying_1.position, qualifying_1.raceid, standings_1.raceid, races_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join standings as standings_1 on (races_1.raceid = standings_1.driverstandingsid ) inner join qualifying as qualifying_1 on (races_1.raceid = qualifying_1.qualifyid ) where standings_1.driverstandingsid is not NULL group by qualifying_1.date, qualifying_1.position, qualifying_1.qualifyid, qualifying_1.raceid, races_1.circuitid, races_1.date, races_1.round, races_1.year, standings_1.driverid, standings_1.points, standings_1.position, standings_1.raceid, standings_1.wins limit 21) EXCEPT (select results_1.driverid, count( results_1.resultid), results_1.grid, results_1.driverid, count(*), max( results_1.position), results_1.grid, results_1.driverid, results_1.statusid, max( results_1.rank), results_1.laps, results_1.number, results_1.laps, count(*), results_1.driverid, results_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.constructorid is not NULL limit 25);",NO,"ERREUR:  la colonne « results_1.driverid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 31 : results_1.driverid,            ^"
838,"-- meta {""num_joins"":4,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_1.constructorid, qualifying_1.date, qualifying_1.driverid, races_1.round, qualifying_1.number, races_1.date, max( qualifying_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 inner join qualifying as qualifying_1 on (drivers_1.driverid = qualifying_1.qualifyid ) inner join races as races_1 on (qualifying_1.qualifyid = races_1.raceid ) where drivers_1.code is not NULL group by qualifying_1.constructorid, qualifying_1.date, qualifying_1.driverid, qualifying_1.number, races_1.date, races_1.round limit 11) INTERSECT (select qualifying_2.number, standings_1.date, circuits_1.circuitid, qualifying_2.raceid, qualifying_2.position, standings_1.date, min( qualifying_2.date) , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_2 inner join standings as standings_1 inner join circuits as circuits_1 on (standings_1.driverstandingsid = circuits_1.circuitid ) on (qualifying_2.qualifyid = circuits_1.circuitid ) where circuits_1.lng is not NULL limit 22);",NO,"ERREUR:  la colonne « qualifying_2.number » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 21 : qualifying_2.number,            ^"
839,"-- meta {""num_joins"":1,""num_aggregates"":7,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select min( standings_1.date), standings_1.raceid, standings_1.points, max( standings_1.wins), standings_1.driverid, max( standings_1.date), standings_1.wins, standings_1.date, sum( standings_1.position), standings_1.position, standings_1.driverstandingsid, min( standings_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.driverid is not NULL group by standings_1.date, standings_1.driverid, standings_1.driverstandingsid, standings_1.points, standings_1.position, standings_1.raceid, standings_1.wins limit 11) UNION (select min( standings_2.date), standings_2.driverid, max( standings_2.date), count(*), standings_2.raceid, min( standings_2.date), standings_2.driverid, standings_2.date, avg( standings_2.wins), standings_2.driverid, standings_2.driverid, max( standings_2.date) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_2 inner join circuits as circuits_1 on (standings_2.driverstandingsid = circuits_1.circuitid ) where circuits_1.lng is not NULL group by circuits_1.alt, circuits_1.circuitref, circuits_1.country, circuits_1.lat, circuits_1.location, standings_2.date, standings_2.position, standings_2.raceid limit 29);",NO,"ERREUR:  la colonne « standings_2.driverid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 28 : standings_2.driverid,            ^"
840,"-- meta {""num_joins"":2,""num_aggregates"":8,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select constructors_2.constructorref, max( constructors_2.constructorid), count( qualifying_1.constructorid), constructors_1.nationality, min( qualifying_1.date), max( constructors_1.constructorid), max( qualifying_1.constructorid), max( qualifying_1.date), qualifying_1.position, min( qualifying_1.date), constructors_2.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 inner join constructors as constructors_2 on (constructors_1.constructorid = constructors_2.constructorid ) inner join qualifying as qualifying_1 on (constructors_1.constructorid = qualifying_1.qualifyid ) where qualifying_1.position is not NULL group by constructors_1.nationality, constructors_2.constructorid, constructors_2.constructorref, qualifying_1.position limit 38) INTERSECT (select max( qualifying_2.date), count(*), count(*), min( qualifying_2.position), min( qualifying_2.date), count( qualifying_2.driverid), count(*), max( qualifying_2.date), qualifying_2.position, min( qualifying_2.date), qualifying_2.position , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_2 where qualifying_2.date > qualifying_2.date group by qualifying_2.constructorid, qualifying_2.date, qualifying_2.raceid limit 37);",NO,"ERREUR:  la colonne « qualifying_2.position » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 44 : qualifying_2.position,            ^"
841,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":false} select avg( constructors_1.constructorid), constructors_1.name, min( constructors_1.constructorid), constructors_1.nationality , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.name is not NULL group by constructors_1.name, constructors_1.nationality limit 13;",YES,""
842,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select constructors_1.name , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.constructorref = constructors_1.nationality limit 8) INTERSECT (select max( results_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.laps is not NULL group by results_1.date, results_1.resultid limit 35);",NO,"ERREUR:  les INTERSECT types text et timestamp without time zone ne peuvent pas correspondre LIGNE 9 : max(           ^"
843,"-- meta {""num_joins"":2,""num_aggregates"":3,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select drivers_1.driverid, max( standings_1.date), circuits_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 inner join drivers as drivers_1 inner join standings as standings_1 on (drivers_1.driverid = standings_1.driverstandingsid ) on (circuits_1.circuitid = standings_1.driverstandingsid ) where standings_1.wins is not NULL group by circuits_1.circuitid, drivers_1.driverid limit 34) UNION (select standings_2.driverid, min( standings_2.date), standings_2.driverstandingsid , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_2 where standings_2.points is not NULL group by standings_2.date, standings_2.wins limit 30);",NO,"ERREUR:  la colonne « standings_2.driverid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 17 : standings_2.driverid,            ^"
844,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":false} select standings_1.driverid, standings_1.points, standings_1.position, max( standings_1.position), standings_1.date, standings_1.wins , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.driverstandingsid < standings_1.position group by standings_1.date, standings_1.driverid, standings_1.points, standings_1.position, standings_1.wins limit 9;",YES,""
845,"-- meta {""num_joins"":1,""num_aggregates"":2,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select races_1.round, races_1.year, max( races_1.date), races_1.raceid, min( qualifying_1.constructorid), races_1.circuitid, qualifying_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join qualifying as qualifying_1 on (races_1.raceid = qualifying_1.qualifyid ) where races_1.name is not NULL group by qualifying_1.date, races_1.circuitid, races_1.raceid, races_1.round, races_1.year limit 33) INTERSECT (select results_1.constructorid, results_1.statusid, min( results_1.date), results_1.positionorder, min( results_1.resultid), results_1.grid, results_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.rank = results_1.position limit 20);",NO,"ERREUR:  la colonne « results_1.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 20 : results_1.constructorid,            ^"
846,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructors_1.nationality, constructors_1.constructorid, max( constructors_1.constructorid), constructors_1.constructorref , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.name is not NULL group by constructors_1.constructorid, constructors_1.constructorref, constructors_1.nationality limit 34;",YES,""
847,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_3.number , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 inner join qualifying as qualifying_2 inner join qualifying as qualifying_3 on (qualifying_2.qualifyid = qualifying_3.qualifyid ) on (qualifying_1.qualifyid = qualifying_2.qualifyid ) inner join standings as standings_1 inner join standings as standings_2 on (standings_1.driverstandingsid = standings_2.driverstandingsid ) on (qualifying_2.qualifyid = standings_1.driverstandingsid ) where qualifying_3.constructorid > standings_1.wins limit 1) INTERSECT (select max( standings_3.points) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_3 where standings_3.points >= standings_3.points limit 40);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
848,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select min( races_1.date), races_1.raceid, races_1.circuitid, races_1.name, races_1.time, races_1.round, races_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.date >= races_1.date group by races_1.circuitid, races_1.date, races_1.name, races_1.raceid, races_1.round, races_1.time limit 7) INTERSECT (select min( standings_1.date), standings_1.driverstandingsid, standings_1.position, min( standings_1.date), avg( standings_1.position), standings_1.driverid, standings_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.position is not NULL limit 36);",NO,"ERREUR:  la colonne « standings_1.driverstandingsid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 19 : standings_1.driverstandingsid,            ^"
849,"-- meta {""num_joins"":0,""num_aggregates"":4,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select count( constructors_1.constructorref), constructors_1.constructorref, min( constructors_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.constructorref is not NULL group by constructors_1.constructorref limit 22) UNION (select count( constructor_standings_1.raceid), avg( constructor_standings_1.points), count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorstandingsid is not NULL group by constructor_standings_1.constructorid, constructor_standings_1.date, constructor_standings_1.points, constructor_standings_1.position limit 39);",NO,"ERREUR:  les UNION types text et double precision ne peuvent pas correspondre LIGNE 16 : avg(            ^"
850,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.driverid, qualifying_1.constructorid, qualifying_1.position, sum( qualifying_1.position), qualifying_1.raceid, qualifying_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.qualifyid is not NULL group by qualifying_1.constructorid, qualifying_1.date, qualifying_1.driverid, qualifying_1.position, qualifying_1.raceid limit 41) EXCEPT (select standings_1.wins, standings_1.position, max( standings_1.date), avg( standings_1.position), max( standings_1.date), standings_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.raceid is not NULL limit 13);",NO,"ERREUR:  la colonne « standings_1.wins » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 16 : standings_1.wins,            ^"
851,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select circuits_1.country , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join circuits as circuits_1 on (results_1.resultid = circuits_1.circuitid ) where circuits_1.circuitref is not NULL limit 26) EXCEPT (select races_1.name , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join standings as standings_1 on (races_1.raceid = standings_1.driverstandingsid ) where standings_1.position is not NULL limit 21);",YES,""
852,"-- meta {""num_joins"":0,""num_aggregates"":6,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select standings_1.position, standings_1.date, avg( standings_1.points), standings_1.wins, min( standings_1.points), max( standings_1.points), standings_1.raceid, standings_1.driverstandingsid, standings_1.points, sum( standings_1.points), sum( standings_1.wins) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.date is not NULL group by standings_1.date, standings_1.driverstandingsid, standings_1.points, standings_1.position, standings_1.raceid, standings_1.wins limit 11) INTERSECT (select constructor_results_1.raceid, constructor_results_1.date, max( constructor_results_1.points), constructor_results_1.constructorresultsid, max( constructor_results_1.points), min( constructor_results_1.points), constructor_results_1.raceid, constructor_results_1.constructorresultsid, constructor_results_1.points, min( constructor_results_1.points), sum( constructor_results_1.constructorresultsid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.constructorid is not NULL group by constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.points, constructor_results_1.raceid limit 16);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
853,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select results_1.fastestlap, results_1.rank, results_1.grid, results_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.position <= results_1.number limit 34) UNION (select sum( races_1.year), max( races_1.date), races_1.year, races_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.raceid is not NULL limit 19);",NO,"ERREUR:  la colonne « races_1.year » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 16 : races_1.year,            ^"
854,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.points, constructor_results_1.constructorid, constructor_results_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.constructorresultsid is not NULL limit 40) UNION (select results_1.grid, results_1.date, results_1.position, results_1.statusid, results_1.resultid , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join drivers as drivers_1 inner join constructors as constructors_1 on (drivers_1.driverid = constructors_1.constructorid ) on (results_1.resultid = constructors_1.constructorid ) where constructors_1.constructorref is not NULL limit 18);",YES,""
855,"-- meta {""num_joins"":3,""num_aggregates"":2,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select drivers_1.surname, min( drivers_1.dob) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join drivers as drivers_1 on (standings_1.driverstandingsid = drivers_1.driverid ) where standings_1.position is not NULL group by drivers_1.surname limit 42) INTERSECT (select races_1.time, min( constructor_standings_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 inner join races as races_1 on (constructor_standings_1.constructorstandingsid = races_1.raceid ) inner join constructors as constructors_1 on (races_1.raceid = constructors_1.constructorid ) where constructor_standings_1.points < constructor_standings_1.points group by constructor_standings_1.points, constructor_standings_1.position, constructors_1.constructorid, constructors_1.constructorref, constructors_1.name, races_1.date, races_1.name, races_1.round, races_1.year limit 30);",NO,"ERREUR:  la colonne « races_1.time » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 14 : races_1.time,            ^"
856,"-- meta {""num_joins"":1,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":false} select circuits_1.country, circuits_1.name, constructor_results_1.points, constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.constructorresultsid, min( constructor_results_1.date), circuits_1.lng, min( circuits_1.alt), circuits_1.circuitref , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join circuits as circuits_1 on (constructor_results_1.constructorresultsid = circuits_1.circuitid ) where circuits_1.lng is not NULL group by circuits_1.circuitref, circuits_1.country, circuits_1.lng, circuits_1.name, constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.points, constructor_results_1.raceid limit 19;",YES,""
