id,query,success,error
1753,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.postid, votes_1.userid, votes_1.creationdate from votes as votes_1 where votes_1.creationdate is not NULL limit 40) EXCEPT (select votes_2.id, votes_2.postid, votes_2.creationdate from votes as votes_2 where votes_2.creationdate <= votes_2.creationdate limit 1);",YES,""
1754,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.id, posts_1.ownerdisplayname, posts_1.owneruserid, posts_1.tags, posts_1.acceptedanswerid, posts_1.parentid from posts as posts_1 where posts_1.posttypeid is not NULL limit 37) EXCEPT (select posthistory_1.userid, posthistory_1.userdisplayname, posthistory_1.posthistorytypeid, posthistory_1.revisionguid, posthistory_1.id, postlinks_1.linktypeid from postlinks as postlinks_1 inner join posthistory as posthistory_1 on (postlinks_1.id = posthistory_1.id ) where posthistory_1.userdisplayname > posthistory_1.revisionguid limit 38);",YES,""
1755,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.userid from votes as votes_1 where votes_1.id < votes_1.votetypeid limit 27) EXCEPT (select postlinks_1.linktypeid from postlinks as postlinks_1 where postlinks_1.linktypeid < postlinks_1.id limit 11);",YES,""
1756,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_1.creationdate, users_1.displayname, users_1.location, postlinks_1.postid, users_1.creationdate, users_1.aboutme, users_1.id from users as users_1 inner join postlinks as postlinks_1 on (users_1.id = postlinks_1.id ) where users_1.creationdate is not NULL limit 32) EXCEPT (select posthistory_1.creationdate, posthistory_1.revisionguid, posthistory_1.userdisplayname, posthistory_1.posthistorytypeid, posthistory_1.creationdate, posthistory_1.text, posthistory_1.id from posthistory as posthistory_1 where posthistory_1.userid is not NULL limit 16);",YES,""
1757,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.class, badges_1.name from badges as badges_1 where badges_1.name is not NULL limit 17) UNION (select posts_1.owneruserid, posts_1.tags from posts as posts_1 where posts_1.parentid is not NULL limit 39);",YES,""
1758,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.parentid, posts_1.acceptedanswerid from posts as posts_1 where posts_1.ownerdisplayname is not NULL limit 3) EXCEPT (select comments_1.postid, comments_1.userid from comments as comments_1 where comments_1.creationdate is not NULL limit 22);",YES,""
1759,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select badges_1.class, badges_1.id, badges_1.date, badges_1.userid, badges_1.name from badges as badges_1 where badges_1.id is not NULL limit 9;",YES,""
1760,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select votes_1.creationdate, votes_1.userid, votes_1.id from votes as votes_1 where votes_1.votetypeid is not NULL limit 23) UNION (select users_1.creationdate, users_1.id, users_1.accountid from users as users_1 where users_1.aboutme is not NULL limit 27);",YES,""
1761,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.id, users_1.aboutme, users_1.displayname from users as users_1 where users_1.location is not NULL limit 41) UNION (select badges_1.class, badges_1.name, badges_1.name from badges as badges_1 where badges_1.date is not NULL limit 5);",YES,""
1762,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.contentlicense, posthistory_1.postid, posthistory_1.userdisplayname, posthistory_1.comment, posthistory_1.id, posthistory_1.revisionguid, posthistory_1.creationdate from posthistory as posthistory_1 where posthistory_1.contentlicense is not NULL limit 38) UNION (select posts_1.tags, badges_1.userid, posts_2.title, badges_1.name, posts_2.id, users_1.aboutme, posts_2.creationdate from users as users_1 inner join posts as posts_1 inner join posts as posts_2 on (posts_1.id = posts_2.id ) inner join badges as badges_1 on (posts_1.id = badges_1.id ) on (users_1.id = badges_1.id ) where posts_2.parentid is not NULL limit 39);",YES,""
1763,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posts_1.parentid from posts as posts_1 where posts_1.posttypeid is not NULL limit 2) UNION (select posthistory_1.posthistorytypeid from posthistory as posthistory_1 where posthistory_1.creationdate is not NULL limit 19);",YES,""
1764,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.relatedpostid, postlinks_1.id, postlinks_1.linktypeid, postlinks_1.postid, postlinks_1.creationdate from postlinks as postlinks_1 where postlinks_1.postid is not NULL limit 28) UNION (select badges_1.class, badges_1.id, badges_1.userid, badges_1.userid, badges_1.date from badges as badges_1 where badges_1.tagbased is not NULL limit 18);",YES,""
1765,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select badges_1.userid from badges as badges_1 where badges_1.name >= badges_1.name limit 7) EXCEPT (select votes_1.id from votes as votes_1 where votes_1.postid is not NULL limit 14);",YES,""
1766,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.posttypeid, posts_1.body, posts_1.owneruserid, posts_1.acceptedanswerid, posts_1.contentlicense, posts_1.id, posts_1.tags, posts_1.ownerdisplayname from posts as posts_1 where posts_1.owneruserid is not NULL limit 30) EXCEPT (select posthistory_1.id, posthistory_1.contentlicense, posts_3.id, posts_3.posttypeid, posts_3.contentlicense, posts_2.posttypeid, posthistory_1.userdisplayname, posthistory_1.comment from posts as posts_2 inner join posts as posts_3 inner join posthistory as posthistory_1 on (posts_3.id = posthistory_1.id ) on (posts_2.id = posts_3.id ) where posthistory_1.contentlicense is not NULL limit 33);",YES,""
1767,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.id, posthistory_1.comment from posthistory as posthistory_1 where posthistory_1.creationdate = posthistory_1.creationdate limit 16) UNION (select users_1.profileimageurl, posthistory_2.comment from posthistory as posthistory_2 inner join users as users_1 on (posthistory_2.id = users_1.id ) inner join comments as comments_1 inner join posts as posts_1 on (comments_1.id = posts_1.id ) on (posthistory_2.id = comments_1.id ) where users_1.aboutme < posthistory_2.contentlicense limit 29);",YES,""
1768,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.creationdate, badges_1.name, votes_1.votetypeid from votes as votes_1 inner join badges as badges_1 on (votes_1.id = badges_1.id ) where votes_1.creationdate is not NULL limit 32) EXCEPT (select votes_2.creationdate, comments_1.contentlicense, comments_1.id from comments as comments_1 inner join votes as votes_2 on (comments_1.id = votes_2.id ) where votes_2.postid is not NULL limit 37);",YES,""
1769,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_2.text, comments_1.userdisplayname, comments_2.postid, users_1.websiteurl, comments_1.postid, users_1.accountid from comments as comments_1 inner join users as users_1 on (comments_1.id = users_1.id ) inner join comments as comments_2 on (users_1.id = comments_2.id ) where comments_1.id is not NULL limit 8) EXCEPT (select badges_1.name, badges_1.name, badges_1.class, badges_1.name, badges_1.id, badges_1.userid from badges as badges_1 where badges_1.tagbased is not NULL limit 40);",NO,"ERREUR:  l'attribut 6 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
1770,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select comments_1.creationdate, comments_1.contentlicense, comments_1.postid, comments_1.text, comments_1.id from comments as comments_1 where comments_1.id is not NULL limit 22) UNION (select users_1.creationdate, users_1.location, users_1.profileimageurl, users_1.websiteurl, users_1.id from users as users_1 where users_1.aboutme is not NULL limit 20);",YES,""
1771,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.class, badges_1.id from badges as badges_1 where badges_1.id > badges_1.userid limit 5) UNION (select posts_1.owneruserid, votes_2.votetypeid from comments as comments_1 inner join posts as posts_1 on (comments_1.id = posts_1.id ) inner join votes as votes_1 on (posts_1.id = votes_1.id ) inner join votes as votes_2 on (comments_1.id = votes_2.id ) where votes_2.votetypeid is not NULL limit 32);",YES,""
1772,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.posttypeid, posts_1.contentlicense, posts_1.acceptedanswerid, posts_1.ownerdisplayname, posts_1.creationdate from posts as posts_1 where posts_1.id > posts_1.posttypeid limit 33) EXCEPT (select badges_1.class, badges_1.name, badges_1.id, badges_1.name, badges_1.date from badges as badges_1 where badges_1.tagbased <= badges_1.tagbased limit 24);",YES,""
1773,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_1.relatedpostid, postlinks_1.postid, postlinks_1.linktypeid from postlinks as postlinks_1 where postlinks_1.postid is not NULL limit 16) EXCEPT (select comments_1.userid, comments_1.id, comments_1.postid from comments as comments_1 where comments_1.contentlicense is not NULL limit 9);",YES,""
1774,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.id from users as users_1 where users_1.displayname < users_1.aboutme limit 26) UNION (select comments_1.postid from comments as comments_1 where comments_1.postid is not NULL limit 19);",YES,""
1775,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.creationdate from comments as comments_1 where comments_1.id is not NULL limit 37) EXCEPT (select votes_1.creationdate from votes as votes_1 inner join votes as votes_2 on (votes_1.id = votes_2.id ) inner join posthistory as posthistory_1 on (votes_1.id = posthistory_1.id ) inner join posthistory as posthistory_2 on (votes_1.id = posthistory_2.id ) where posthistory_1.contentlicense is not NULL limit 35);",YES,""
1776,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.date, users_1.profileimageurl, badges_1.class, users_1.location from users as users_1 inner join badges as badges_1 on (users_1.id = badges_1.id ) where badges_1.date is not NULL limit 38) UNION (select badges_2.date, badges_2.userid, badges_2.id, badges_2.name from badges as badges_2 where badges_2.id <= badges_2.userid limit 2);",YES,""
1777,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.id, votes_1.creationdate, votes_1.userid, votes_1.postid from votes as votes_1 where votes_1.votetypeid is not NULL limit 4) EXCEPT (select postlinks_1.postid, postlinks_1.creationdate, postlinks_1.linktypeid, users_1.id from users as users_1 inner join postlinks as postlinks_1 on (users_1.id = postlinks_1.id ) where users_1.id >= postlinks_1.id limit 18);",YES,""
1778,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.owneruserid, posts_1.contentlicense, posts_1.parentid from posts as posts_1 where posts_1.acceptedanswerid is not NULL limit 16) EXCEPT (select posthistory_1.id, posthistory_1.contentlicense, posts_2.posttypeid from posts as posts_2 inner join posthistory as posthistory_1 on (posts_2.id = posthistory_1.id ) inner join posthistory as posthistory_2 on (posthistory_1.id = posthistory_2.id ) where posthistory_2.creationdate is not NULL limit 36);",YES,""
1779,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select users_1.creationdate, posts_1.acceptedanswerid, posts_1.title, posts_1.ownerdisplayname, users_1.accountid, users_1.aboutme, users_1.profileimageurl, users_1.id, posts_1.creationdate from users as users_1 inner join posts as posts_1 on (users_1.id = posts_1.id ) where posts_1.id is not NULL limit 36) EXCEPT (select postlinks_1.creationdate, votes_1.userid, posthistory_1.userdisplayname, posthistory_1.revisionguid, postlinks_1.linktypeid, posthistory_1.comment, posthistory_1.posthistorytypeid, votes_1.votetypeid, posthistory_1.creationdate from votes as votes_1 inner join posthistory as posthistory_1 on (votes_1.id = posthistory_1.id ) inner join postlinks as postlinks_1 on (posthistory_1.id = postlinks_1.id ) where posthistory_1.revisionguid > posthistory_1.text limit 3);",NO,"ERREUR:  l'attribut 5 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
1780,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.userid, posthistory_1.comment from posthistory as posthistory_1 where posthistory_1.id is not NULL limit 34) UNION (select users_1.id, users_1.location from users as users_1 where users_1.displayname >= users_1.location limit 2);",YES,""
1781,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select postlinks_1.id, postlinks_1.creationdate, postlinks_1.postid, postlinks_1.relatedpostid, postlinks_1.linktypeid from postlinks as postlinks_1 where postlinks_1.creationdate >= postlinks_1.creationdate limit 13;",YES,""
1782,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.body from posts as posts_1 where posts_1.body is not NULL limit 27) EXCEPT (select badges_1.name from badges as badges_1 where badges_1.tagbased = badges_1.tagbased limit 27);",YES,""
1783,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.acceptedanswerid, posts_1.owneruserid, posts_1.body, posts_1.posttypeid, posts_1.creationdate, posts_1.tags, posts_1.ownerdisplayname from posts as posts_1 where posts_1.title is not NULL limit 40;",YES,""
1784,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.creationdate, comments_1.userid, comments_1.text, comments_1.userdisplayname from comments as comments_1 where comments_1.creationdate is not NULL limit 42) EXCEPT (select users_2.creationdate, badges_1.class, users_1.websiteurl, users_2.aboutme from users as users_1 inner join badges as badges_1 inner join users as users_2 inner join users as users_3 on (users_2.id = users_3.id ) on (badges_1.id = users_2.id ) on (users_1.id = users_2.id ) where users_2.creationdate <= users_3.creationdate limit 10);",YES,""
1785,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.acceptedanswerid, posts_1.ownerdisplayname, posts_1.body, posts_1.id, posts_1.title, posts_1.parentid from posts as posts_1 where posts_1.ownerdisplayname is not NULL limit 14) EXCEPT (select posthistory_1.posthistorytypeid, posthistory_1.text, posthistory_1.userdisplayname, posthistory_1.postid, posthistory_1.revisionguid, posthistory_1.userid from posthistory as posthistory_1 where posthistory_1.comment is not NULL limit 11);",YES,""
1786,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select votes_1.id, posthistory_1.revisionguid, votes_1.votetypeid, comments_1.creationdate, posthistory_1.postid, votes_1.postid, votes_1.userid, comments_1.id, posts_1.parentid from votes as votes_1 inner join posthistory as posthistory_1 inner join comments as comments_1 inner join posts as posts_1 on (comments_1.id = posts_1.id ) on (posthistory_1.id = comments_1.id ) on (votes_1.id = posthistory_1.id ) where posthistory_1.userid <= votes_1.userid limit 33;",YES,""
1787,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.userdisplayname, comments_1.creationdate, posthistory_1.posthistorytypeid, comments_2.userid from comments as comments_1 inner join comments as comments_2 on (comments_1.id = comments_2.id ) inner join posthistory as posthistory_1 on (comments_1.id = posthistory_1.id ) where comments_1.id is not NULL limit 7) UNION (select comments_3.contentlicense, comments_3.creationdate, comments_3.postid, comments_3.id from comments as comments_3 where comments_3.id is not NULL limit 33);",YES,""
1788,"-- meta {""num_joins"":6,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.date, comments_1.userdisplayname from comments as comments_1 inner join badges as badges_1 on (comments_1.id = badges_1.id ) where comments_1.id is not NULL limit 14) UNION (select posthistory_1.creationdate, posthistory_1.comment from badges as badges_2 inner join users as users_1 on (badges_2.id = users_1.id ) inner join posthistory as posthistory_1 on (badges_2.id = posthistory_1.id ) inner join badges as badges_3 inner join posthistory as posthistory_2 on (badges_3.id = posthistory_2.id ) inner join postlinks as postlinks_1 on (posthistory_2.id = postlinks_1.id ) on (posthistory_1.id = posthistory_2.id ) where postlinks_1.linktypeid is not NULL limit 29);",YES,""
1789,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.postid, postlinks_2.relatedpostid, postlinks_2.id from postlinks as postlinks_1 inner join postlinks as postlinks_2 on (postlinks_1.id = postlinks_2.id ) where postlinks_1.creationdate is not NULL limit 36) UNION (select postlinks_3.id, postlinks_3.postid, postlinks_3.relatedpostid from postlinks as postlinks_3 where postlinks_3.postid is not NULL limit 18);",YES,""
1790,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.postid, comments_1.userid from comments as comments_1 inner join votes as votes_1 on (comments_1.id = votes_1.id ) where votes_1.creationdate <= comments_1.creationdate limit 40) EXCEPT (select posts_1.owneruserid, posts_1.id from posts as posts_1 where posts_1.posttypeid is not NULL limit 16);",YES,""
1791,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.id, posthistory_1.contentlicense, posthistory_1.revisionguid, posthistory_1.userdisplayname from posthistory as posthistory_1 where posthistory_1.comment is not NULL limit 24) UNION (select users_1.accountid, comments_1.text, users_1.displayname, comments_1.userdisplayname from comments as comments_1 inner join users as users_1 on (comments_1.id = users_1.id ) where users_1.location = comments_1.text limit 2);",YES,""
1792,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.linktypeid, postlinks_1.id, postlinks_1.relatedpostid from postlinks as postlinks_1 where postlinks_1.id = postlinks_1.postid limit 39) UNION (select users_1.id, users_1.profileimageurl, users_1.accountid from users as users_1 where users_1.displayname < users_1.location limit 24);",YES,""
1793,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_2.postid, posts_1.parentid, posthistory_1.userdisplayname, votes_1.votetypeid from votes as votes_1 inner join votes as votes_2 inner join posthistory as posthistory_1 inner join posts as posts_1 on (posthistory_1.id = posts_1.id ) on (votes_2.id = posthistory_1.id ) on (votes_1.id = votes_2.id ) where posthistory_1.id is not NULL limit 9) EXCEPT (select users_1.id, users_1.profileimageurl, users_1.location, users_1.accountid from users as users_1 where users_1.creationdate is not NULL limit 13);",NO,"ERREUR:  l'attribut 2 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
1794,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select users_2.aboutme, votes_1.userid, posts_1.acceptedanswerid from users as users_1 inner join posts as posts_1 on (users_1.id = posts_1.id ) inner join votes as votes_1 inner join users as users_2 on (votes_1.id = users_2.id ) on (posts_1.id = votes_1.id ) where posts_1.contentlicense is not NULL limit 25) EXCEPT (select users_3.websiteurl, users_3.accountid, comments_1.postid from users as users_3 inner join comments as comments_1 on (users_3.id = comments_1.id ) where comments_1.postid >= comments_1.userid limit 27);",NO,"ERREUR:  l'attribut 2 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
1795,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.userid, comments_1.creationdate from users as users_1 inner join comments as comments_1 on (users_1.id = comments_1.id ) where users_1.accountid > users_1.profileimageurl limit 16) EXCEPT (select posthistory_1.userid, posthistory_1.creationdate from posthistory as posthistory_1 where posthistory_1.revisionguid is not NULL limit 27);",YES,""
1796,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.title, posts_1.owneruserid, posts_1.posttypeid, posts_1.contentlicense, posts_1.body, posts_1.id from posts as posts_1 where posts_1.parentid is not NULL limit 41) EXCEPT (select comments_1.userdisplayname, badges_1.id, badges_1.userid, comments_1.contentlicense, badges_1.name, comments_1.userid from badges as badges_1 inner join comments as comments_1 on (badges_1.id = comments_1.id ) where badges_1.tagbased < badges_1.tagbased limit 26);",YES,""
1797,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posthistory_1.revisionguid, posthistory_1.contentlicense, posthistory_1.postid, posthistory_1.userid, posthistory_1.posthistorytypeid, posthistory_1.creationdate, posthistory_1.comment, posthistory_1.text, posthistory_1.userdisplayname from posthistory as posthistory_1 where posthistory_1.userid is not NULL limit 6) EXCEPT (select users_1.displayname, users_1.websiteurl, users_1.id, votes_1.id, votes_1.votetypeid, users_1.creationdate, users_1.location, users_1.aboutme, users_1.websiteurl from users as users_1 inner join votes as votes_1 on (users_1.id = votes_1.id ) where votes_1.userid is not NULL limit 17);",YES,""
1798,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_2.comment, posthistory_1.comment, posthistory_2.userid, posthistory_2.userdisplayname, posthistory_1.revisionguid from posthistory as posthistory_1 inner join posthistory as posthistory_2 on (posthistory_1.id = posthistory_2.id ) where posthistory_2.userid is not NULL limit 11) UNION (select badges_1.name, badges_1.name, postlinks_1.relatedpostid, badges_1.name, badges_1.name from postlinks as postlinks_1 inner join badges as badges_1 on (postlinks_1.id = badges_1.id ) where badges_1.tagbased < badges_1.tagbased limit 7);",YES,""
1799,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.creationdate from comments as comments_1 where comments_1.creationdate is not NULL limit 22) EXCEPT (select comments_2.creationdate from votes as votes_1 inner join badges as badges_1 on (votes_1.id = badges_1.id ) inner join comments as comments_2 inner join postlinks as postlinks_1 on (comments_2.id = postlinks_1.id ) on (badges_1.id = comments_2.id ) where postlinks_1.id is not NULL limit 36);",YES,""
1800,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.votetypeid, votes_1.postid from votes as votes_1 where votes_1.postid < votes_1.id limit 27) EXCEPT (select votes_2.id, votes_2.votetypeid from votes as votes_2 where votes_2.creationdate is not NULL limit 35);",YES,""
1801,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select badges_1.name, badges_1.class, badges_1.tagbased from badges as badges_1 where badges_1.tagbased is not NULL limit 12;",YES,""
1802,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.creationdate, comments_1.id, comments_1.postid from comments as comments_1 where comments_1.postid >= comments_1.id limit 5) EXCEPT (select comments_2.creationdate, comments_2.userid, comments_2.id from comments as comments_2 where comments_2.text is not NULL limit 22);",YES,""
1803,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posts_1.creationdate, posts_1.tags, posts_1.title, posts_1.owneruserid, posts_1.id, posts_1.contentlicense from posts as posts_1 where posts_1.ownerdisplayname is not NULL limit 31) UNION (select postlinks_1.creationdate, posthistory_1.userdisplayname, posthistory_1.comment, postlinks_1.id, postlinks_1.linktypeid, posthistory_1.revisionguid from badges as badges_1 inner join posthistory as posthistory_1 inner join postlinks as postlinks_1 on (posthistory_1.id = postlinks_1.id ) on (badges_1.id = postlinks_1.id ) where badges_1.class is not NULL limit 41);",YES,""
1804,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posts_1.posttypeid from posts as posts_1 where posts_1.ownerdisplayname is not NULL limit 24) UNION (select votes_1.votetypeid from posts as posts_2 inner join comments as comments_1 inner join votes as votes_1 inner join badges as badges_1 on (votes_1.id = badges_1.id ) inner join badges as badges_2 on (badges_1.id = badges_2.id ) on (comments_1.id = badges_1.id ) on (posts_2.id = comments_1.id ) where posts_2.posttypeid is not NULL limit 6);",YES,""
1805,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select votes_1.creationdate, posthistory_1.creationdate, posthistory_1.posthistorytypeid, votes_1.votetypeid, posthistory_1.text, posthistory_1.revisionguid from posthistory as posthistory_1 inner join votes as votes_1 on (posthistory_1.id = votes_1.id ) where posthistory_1.postid <= votes_1.votetypeid limit 32) UNION (select posthistory_2.creationdate, posthistory_2.creationdate, posthistory_2.id, posthistory_2.postid, posthistory_2.contentlicense, posthistory_2.revisionguid from posthistory as posthistory_2 where posthistory_2.postid is not NULL limit 6);",YES,""
1806,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.title, posts_1.posttypeid, posts_1.owneruserid, posts_1.acceptedanswerid, posts_1.tags from posts as posts_1 where posts_1.acceptedanswerid >= posts_1.owneruserid limit 38;",YES,""
1807,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.linktypeid from postlinks as postlinks_1 where postlinks_1.relatedpostid is not NULL limit 5) UNION (select badges_1.class from badges as badges_1 where badges_1.date is not NULL limit 18);",YES,""
1808,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.date, badges_1.id, postlinks_1.creationdate, comments_1.userid, postlinks_1.relatedpostid, votes_1.votetypeid, comments_1.creationdate, votes_1.id from votes as votes_1 inner join badges as badges_1 on (votes_1.id = badges_1.id ) inner join posthistory as posthistory_1 inner join postlinks as postlinks_1 on (posthistory_1.id = postlinks_1.id ) on (badges_1.id = posthistory_1.id ) inner join comments as comments_1 on (badges_1.id = comments_1.id ) where postlinks_1.creationdate is not NULL limit 13) UNION (select comments_2.creationdate, comments_2.id, comments_2.creationdate, comments_2.userid, comments_2.postid, comments_2.userid, comments_2.creationdate, comments_2.postid from comments as comments_2 where comments_2.postid is not NULL limit 17);",YES,""
1809,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.postid, votes_1.id from votes as votes_1 where votes_1.postid >= votes_1.userid limit 23) EXCEPT (select postlinks_1.relatedpostid, postlinks_1.id from postlinks as postlinks_1 where postlinks_1.postid is not NULL limit 28);",YES,""
1810,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.creationdate, comments_1.id from comments as comments_1 where comments_1.id is not NULL limit 7) EXCEPT (select posts_1.creationdate, posts_1.posttypeid from posts as posts_1 where posts_1.title is not NULL limit 20);",YES,""
1811,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_1.postid, postlinks_1.creationdate, postlinks_1.id from postlinks as postlinks_1 where postlinks_1.creationdate is not NULL limit 1) EXCEPT (select posthistory_1.userid, posthistory_1.creationdate, posthistory_1.posthistorytypeid from posthistory as posthistory_1 where posthistory_1.comment = posthistory_1.revisionguid limit 41);",YES,""
1812,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.acceptedanswerid, posts_1.creationdate, posts_1.parentid, posts_1.contentlicense from posts as posts_1 where posts_1.body is not NULL limit 16;",YES,""
